Date;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet;Nombre de circulations prévues;Nombre de trains annulés;Commentaire annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ;Retard moyen de tous les trains au départ;Commentaire retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée;Retard moyen de tous les trains à l'arrivée;Commentaire retards à l'arrivée;Nombre trains en retard > 15min;Retard moyen trains en retard > 15 (si liaison concurrencée par vol);Nombre trains en retard > 30min;Nombre trains en retard > 60min;Prct retard pour causes externes;Prct retard pour cause infrastructure;Prct retard pour cause gestion trafic;Prct retard pour cause matériel roulant;Prct retard pour cause gestion en gare et réutilisation de matériel;Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2021-03;National;PARIS LYON;MARSEILLE ST CHARLES;192.0;402.0;18.0;;19.0;7.608771929824559;-0.0395833333333331;;10.0;46.3483333333333;2.02196180555556;;10.0;46.3483333333333;6.0;2.0;30.0;30.0;10.0;10.0;0.0;20.0
2021-03;National;PARIS LYON;MONTPELLIER;206.0;;7.0;;5.0;2.74;0.0345454545454545;;7.0;;2.36287878787879;;7.0;36.7238095238095;4.0;1.0; 28.57 ;28.5714285714286;14.2857142857143;28.5714285714286;0.0;0.0
2021-03;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;174.0;175.0;3.0;;5.0;7.526666666666669;-0.183333333333333;;3.0;32.0;0.8808139534883719;;3.0;32.0;2.0;0.0;66.6666666666667;33.3333333333333;0.0;0.0;0.0;0.0
2021-03;National;PARIS MONTPARNASSE;NANTES;135,0;473.0;10.0;;29.0;9.13908045977011;0.211483081353492;;13.0;30.0435897435897;-0.153743700503959;;11.0;;3.0;1.0;15.3846153846154;30.7692307692308;0.0;15.3846153846154;7.69230769230769;30.7692307692308
2021-03;National;PARIS MONTPARNASSE;ST MALO;158.0;87.0;1.0;;8.0;9.10208333333333;0.533527131782946;;2.0;43.65;0.160658914728682;;2.0;24.7833333333333;1.0;0.0;0.0;50.0;0.0;0.0;50.0;0.0
2021-03;National;PARIS NORD;DUNKERQUE;132.0;177.0;9.0;;12.0;4.42222222222222;-0.0522817460317462;;5.0;17.4;-0.0089285714285714;;3.0;21.7 min;0.0;0.0;0.0;20.0;60.0;0.0;20.0;0.0
2021-03;National;RENNES;PARIS MONTPARNASSE;101.0;665.0;18.0;NC;146.0;7.87933789954337;1.74723514211886;;57.0;21.6421052631579;1.7544702842377298;;26.0;34.8461538461538;13.0;1.0;14.0350877192982;33.3333333333333;19.2982456140351;17.5438596491228;0.0;15.7894736842105
2021-03;National;STRASBOURG;PARIS EST;127.0;372.0;13.0;;98.0; 7.15 ;1.96755121042831;;24.0;31.0631944444444;1.88929236499069;;16.0;39.5239583333333;7.0;4.0;26.0869565217391;13.043478260869602;30.4347826086957;13.043478260869602;8.695652173913041;8.695652173913041
2021-03;National;TOULON;PARIS LYON;248.0;217.0;10.0;;32.0;10.5223958333333;1.6 min;;13.0;52.7294871794872;1.46650563607085;;13.0;52.7294871794872;9.0;6.0;23.077;15.3846153846154;0.0;38.4615384615385;0.0;23.0769230769231
2021-03;International;BARCELONA;PARIS LYON;401.0;30.0;0.0;;0.0;0.0;0.0;;3.0;0.0;1.30055555555555;N/A;3.0;45.0;2.0;1.0;0.0;33.3333333333333;0.0;33.3333333333333;0.0;33.3333333333333
2021-03;International;PARIS LYON;ZURICH;244.0;88.0;4.0;;5.0;21.43;0.468849206349206;;3.0;61.18888888888889;3.5577380952381;;3.0;61.1888888888889;1.0;1.0;0.0;33.3333333333333;0.0;0.0;0.0;66.6666666666667
2021-03;National;AIX EN PROVENCE TGV;PARIS LYON;187.0;273.0;16.0;;43.0;8.1593023255814;1.28086900129702;;10.0;71.9683333333333;1.23138780804151;;10.0;71.9683333333333;7.0;6.0;30.0;30.0;0.0;20.0;0.0;20.0
2021-03;National;DOUAI;PARIS NORD;75.0;216.0;15.0;;;6.78216374269006;1.9769166666666704;N/A;33;15.4929292929293;2.37066666666667;;10.0;28.563333333333297;1.0;0.0;21.88%;6.25;56.25;6.25;9.375;0.0
2021-03;National;DUNKERQUE;PARIS NORD;130.0;173.0;7.0;;5.0;5.8;0.175757575757576;;13.0;21.8;2.14222222222222;;6.0;32.5944444444444;2.0;0.0;23.0769230769231;15.3846153846154;38.4615384615385;7.69230769230769;15.3846153846154;0.0
2021-03;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;169,0;175.0;3.0;;5.0;9.0;0.261627906976744;;6.0;30.463888888888896;1.4898255813953505;;5.0;33.5566666666667;2.0;0.0;50.0;16.6666666666667;0.0;33.3333333333333;0.0;0.0
2021-03;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;;134.0;1.0;;34.0;6.8421568627451;1.66022727272727;;14.0;32.6130952380952;2.49608585858586;;7.0;55.790476190476205;3.0;2.0;21.4285714285714;14.2857142857143;21.4285714285714;7.14285714285714;;35.7142857142857
2021-03;National;LYON PART DIEU;LILLE;191.0;247.0;14.0;;112.0;7.498660714285711;3.65758226037196;;24.0;39.98221106150795;4.766309012875542;;21.0;45.181746031746;15.0;4.0;29.166666666666703;12.5;0.0;20.8333333333333;8.33333333333333;29.166666666666703
2021-03;National;LYON PART DIEU;MARSEILLE ST CHARLES;104.0;353.0;14.0;;114.0;8.52719298245614;2.90063913470993;;27.0;26.2722222222222;2.1212389380531;;17.0;33.9441176470588;8.0;2.0;25.925925925925903;25.926;14.8148148148148;18.5185185185185;11.1111111111111;3.7037037037037
2021-03;National;MARNE LA VALLEE;LYON PART DIEU;107.0;310;19.0;;105.0;7.07285714285714;2.6454753722795;;23.0;30.7891304347826;2.64083619702176;;14.0;42.6309523809524;8.0;2.0;21.7391304347826;30.4347826086957;26.0869565217391;0.0;8.695652173913041;13.043478260869602
2021-03;National;MARSEILLE ST CHARLES;LILLE;289.0;172.0;12.0;;7.0;16.67857142857144;0.6150000000000004;;16.0;45.94932844932849;4.557291666666666;;16.0;46.11979166666671;12.0;3.0;18.750000000000018;18.750000000000007;0.0;18.750000000000018;;37.50000000000003
2021-03;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;213.0;216.0;19.0;;10.0;12.77;0.460236886632826;;13.0;43.1807692307692;2.55896785109983;;13.0;43.1807692307692;9.0;2.0;38.4615384615385;15.3846153846154;0.0;15.3846153846154;0.0;30.7692307692308
2021-03;National;MARSEILLE ST CHARLES;PARIS LYON;196.0;;13.0;;42.0;12.6753968253968;1.16154855643044;;22.0;62.7136363636364;2.24938757655297;;22.0;62.7136363636364;16.0;12.0;31.8181818181818;22.72727272727269;0.0;27.2727272727273;0.0;18.1818181818182
2021-03;National;NIMES;PARIS LYON;177.0;158.0;5.0;;47.0;11.1102836879433;3.4991285403050103;;22.0;41.0878787878788;4.89989106753813;;16.0;51.3322916666667;10.0;5.0;31.8181818181818;40.9090909090909;4.545454545454549;13.6363636363636;0.0;9.09090909090909
2021-03;National;PARIS EST;REIMS;46.0;213.0;9.0;;13.0;8.8474358974359;0.53031045751634;N/A;10.0;17.2966666666667;0.9060457516339868;;3.0;31.794444444444405;;0.0;30.0;0.0;30.0;30.0;0.0;10.0
2021-03;National;PARIS LYON;ANNECY;220.0;117.0;4.0;;6.0;5.474999999999999;0.0963126843657817;;1.0;19.0;2.46902654867257;;1.0;19.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
2021-03;National;PARIS LYON;BELLEGARDE (AIN);163.0;107.0;3.0;;3.0;5.82222222222222;-0.0240384615384616;;12.0;;5.118589743589739;;11.0;;3.0;1.0;33.3333333333333;58.3333333333333;8.33333333333333;0.0;0.0;0.0
2021-03;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;94.0;442.0;7.0;;28.0;9.39940476190476;0.236130268199234;;18.0;21.2685185185185;1.26536398467433;;7.0;40.0309523809524;3.0;2.0;11.1111111111111;33.3333333333333;11.1111111111111;11.1111111111111;5.555555555555561;27.7777777777778
2021-03;National;PARIS MONTPARNASSE;ANGOULEME;125.0;233.0;5.0;;16.0;13.0520833333333;0.47953216374269;;10.0;30.7416666666667;1.10423976608187;;9.0;32.6722222222222;4.0;0.0;30.0;10.0;0.0;20.0;0.0;40.0
2021-03;National;PARIS MONTPARNASSE;TOURS;73.0;178.0;8.0;;8.0;17.1958333333333;0.365392156862745;;10.0;18.5;1.24666666666667;;4.0;32.9833333333333;2.0;0.0;50.0;12.5;12.5;12.5;12.5;0.0
2021-03;National;PARIS NORD;LILLE;72.0;488.0;;;25.0;7.564000000000002;0.0535997120230384;Non communiqué;30.0;14.319407407407368;1.4349532037436985;;7.0;29.83571428571432;3.0;0.0;3.333333333333336;19.99999999999997;26.66666666666668;13.33333333333334;20.000000000000018;16.666666666666682
2021/03;National;QUIMPER;PARIS MONTPARNASSE;227.0;210.0;3.0;;12.0;21.067;1.22359098228663;;9.0;32.112962962963;2.25805152979066;;9.0;32.112962962963;4.0;0.0;22.2222222222222;33.3333333333333;0.0;22.2222222222222;0.0;22.2222222222222
2021-03;National;TOURCOING;BORDEAUX ST JEAN;299.0;31.0;2.0;;1.0;8.0;0.275862068965517;;3.0;70.6277777777778;8.18620689655172;;3.0;70.6277777777778;3.0;2.0;33.3333333333333;33.3333333333333;0.0;33.3333333333333;0.0;0.0
2021-03;International;FRANCFORT;PARIS EST;238.0;121.0;0.0;;58.0;3.3775862068965496;1.2069209039548;;9.0; 38.2 ;3.16525423728814;;9.0;38.1981481481482;4.0;2.0;11.1111111111111;22.2222222222222;55.56%;11.1111111111111;0.0;0.0
2021-03;International;PARIS EST;FRANCFORT;232.0;121.0;7.0;;19.0;9.51929824561403;0.955263157894736;Non communiqué;18.0;36.6638888888889;8.03918128654971;;18.0;36.6638888888889;8.0;1.0;26.6666666666667;13.3333333333333;46.6666666666667;6.66666666666667;0.0;6.66666666666667
2021-03;International;PARIS LYON;GENEVE;192.0;93.0;3.0;N/A;3.0;5.82222222222222;0.0042592592592592;;10.0;30.2683333333333;3.72444444444444;;10.0;30.2683333333333;3.0;1.0;20.0;60.0;10.0;10.0;0.0;0.0
2021-03;International;PARIS LYON;LAUSANNE;221.0;58.0;0.0;;4.0;5.28333333333333;0.185919540229885;;5.0;63.7166666666667;7.380172413793099;;5.0;63.7166666666667;3.0;2.0;20.0;40.0;40.0;0.0;0.0;0.0
2021-03;National;ANNECY;PARIS LYON;223.0;102.0;4.0;;1.0;2.0;0.0212585034013605;;15.0;30.4766666666667;3.74234693877551;;15.0;30.4766666666667;3.0;1.0;53.3333333333333;13.3333333333333;13.3333333333333;6.66666666666667;13.3333333333333;0.0
2021-03;National;ARRAS;PARIS NORD;51.0;511.0;18.0;;168.0;5,81;1.97471264367816;;64.0;15.075;1.79584178498986;;16;30.3947916666667;4.0;0.0;13.1147540983607;9.83606557377049;55.7377049180328;6.55737704918033;8.196721311475411;6.55737704918033
2021/03;National;AVIGNON TGV;PARIS LYON;166.0;271.0;14.0;;44.0;9.34166666666667;1.28476005188067;;13.0;59.5346153846154;1.42918287937743;;11.0;67.9424242424242;7.0;6.0;38.4615384615385;30.7692307692308;0.0;15.3846153846154;0.0;15.3846153846154
2021-03;National;BELLEGARDE (AIN);PARIS LYON;163.0;107.0;3.0;;23.0;5.30507246376812;1.13317307692308;;;55.0595238095238;2.90625;;5.0;71.4466666666667;3.0;3.0;42.8571428571429;28.5714285714286;14.2857142857143;0.0;14.2857142857143;0.0
2021-03;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;140.0;730.0;20.0;;157.0;12.8769639065817;2.63694835680751;;59.0;34.9703389830508;3.21053990610328;;50.0;38.891;25.0;7.0;35.5932203389831;23.728813559322003;1.6949152542372898;10.1694915254237;11.864406779661;16.9491525423729
2021-03;National;BORDEAUX ST JEAN;TOURCOING;318.0;31.0;3.0;;5.0;;1.63690476190477;;2.0;59.5;4.14285714285714;;2.0;59.5;2.0;1.0;50.0;0.0;0.0;0.0;0.0;50.0
2021-03;National;LAVAL;PARIS MONTPARNASSE;85.0;254.0;5.0;;50.0;10.7643333333333;1.98627844712182;;24.0;24.1715277777778;1.7421686746988;;13.0;35.5858974358974;6.0;1.0;20.8333333333333;16.6666666666667;20.8333333333333;25.0;0.0;16.6666666666667
2021-03;National;LILLE;PARIS NORD;72.0;539.0;30.0;;119.0;5.085294117647059;1.01781270464964;;38.0;17.397875548686933;1.5276031434184698;;12.0;30.96944444444448;3.0;0.0;19.313909774436063;14.33270676691729;35.90225563909776;5.686090225563908;13.862781954887229;10.902255639097756
2021-03;National;LYON PART DIEU;PARIS LYON;118.0;475.0;13.0;;195.0;4.96700854700855;2.15007215007215;;24.0;43.5861111111111;2.39411976911977;;21.0;48.0325396825397;8.0;5.0;20.8333333333333;16.6666666666667;12.5;12.5;0.0;37.5
2021-03;National;LYON PART DIEU;RENNES;245.0;49.0;0.0;;24.0;7.061805555555561;3.60034013605442;;3.0;59.4666666666667;4.72380952380952;Non communiqué;3.0;59.4666666666667;3.0;1.0;0.0;33.3333333333333;0.0;0.0;0.0;66.6666666666667
2021-03;National;MONTPELLIER;LYON PART DIEU;113.0;163.0;5.0;;24.0;12.0722222222222;1.9285864978903;;12.0;28.8277777777778;3.48291139240506;;9.0;34.0185185185185; 5.0 ;0.0;36.3636363636364;18.1818181818182;27.2727272727273;9.09090909090909;0.0;9.09090909090909
2021-03;National;MONTPELLIER;PARIS LYON;206.0;158.0;5.0;;26.0;11.9698717948718;1.99237472766884;-;16.0;51.33229166666671;4.89989106753813;;16.0;51.3322916666667;10.0;5.0;18.75;56.25;0.0;12.5;0.0;12.5
2021-03;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;80.0;187.0;1.0;;3.0;2.27777777777778;-0.279301075268817;;3.0;13.5555555555556;-1.18351254480287;;1.0;17.1166666666667;0.0;0.0;66.6666666666667;0.0;33.3333333333333;0.0;0.0;0.0
03-2021;;PARIS LYON;NICE VILLE;357.0;155.0;7.0;;6.0;8.36944444444445;-0.118018018018018;;3.0;29.1611111111111;-0.627927927927928;;3.0;29.1611111111111;1.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
2021-03;National;PARIS MONTPARNASSE;LE MANS;61.0;426.0;8.0;;27.0;8.60925925925926;0.0313397129186601;;19.0;17.2561403508772;-0.106778309409888;;5.0;43.6533333333333;3.0;1.0;5.26315789473684;52.6315789473684;5.26315789473684;10.5263157894737;5.26315789473684;21.0526315789474
2021-03;National;PARIS MONTPARNASSE;POITIERS;96.0;446.0;8.0;;24.0;9.39166666666666;0.0930365296803652;;24.0;24.684722222222195;2.06986301369863;;14.0;33.1916666666667;6.0;0.0;21.7391304347826;39.130434782608695;8.695652173913041;13.043478260869602;4.347826086956521;13.043478260869602
2021-03;National;PARIS MONTPARNASSE;QUIMPER;221.0;206.0;6.0;Non communiqué;16.0;9.32291666666667;0.266916666666667;;5.0;24.2;0.285;;5.0;24.2;1.0;0.0;40.0;20.0;0.0;20.0;0.0;20.0
2021-03;National;PARIS MONTPARNASSE;VANNES;152.0;210.0;6.0;;16.0;9.32291666666667;0.257843137254902;;14.0;20.2142857142857;1.77205882352941;;9;24.7777777777778;3.0;0.0;28.5714285714286;35.7142857142857;7.14285714285714;7.14285714285714;0.0;21.4285714285714
2021-03;National;PARIS NORD;DOUAI;70.0;143.0;7.0;;9.0;7.09814814814815;0.159191176470588;;14.0;10.8369047619048;1.71691176470588;;1.0;41.5166666666667;1.0;0.0;0.0;0.0;57.142857142857096;21.4285714285714;14.2857142857143;7.14285714285714
2021-03;National;POITIERS;PARIS MONTPARNASSE;94.0;377.0;9.0;;63.0;5.97698412698413;0.61838768115942;;21.0;18.2666666666667;1.3669384057971;;10.0;26.1016666666667;3.0;0.0;23.8095238095238;52.3809523809524;0.0;14.2857142857143;0.0;9.52380952380952
2021-03;National;TOURS;PARIS MONTPARNASSE;75.0;155.0;3.0;;4.0;43.9666666666667;1.07796052631579;;11.0;23.9863636363636;2.32796052631579;;6.0;36.9111111111111;3.0;1.0;18.1818181818182;54.5454545454545;18,18;0.0;0.0;9.09090909090909
2021-04;International;LAUSANNE;PARIS LYON;222.0;74.0;14.0;;41.0;2.98821138211382;2.19972222222222;;2.0;20.3416666666667;1.51027777777778;;2.0;20.3416666666667;0.0;0.0;0.0;0.0;0.0;50.0;0.0;50.0
2021-04;International;PARIS LYON;ITALIE;425.0;60;0.0;;2.0;15.1583333333333;0.431388888888889;;5.0;70.7;3.225;;5.0;70.7;4.0;2.0;25.0;0.0;25.0;50.0;0.0;0.0
2021-04;;PARIS LYON;LAUSANNE;350.35;74.0;15.0;;1.0;5.38333333333333;-0.157909604519774;;2.0;24.35;2.91864406779661;;2.0;24.35;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0
2021-04;National;ARRAS;PARIS NORD;50.0;508.0;172.0;;65.0;5,69;1.09816468253968;;28.0;18.3184523809524;2.08700396825397;;11.0;31.8257575757576;5.0;0.0;41.6666666666667;37.5;8.33333333333333;8.33333333333333;4.16666666666667;0.0
2021-04;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;180.0;154.0;35.0;;93.0;10.6284946236559;8.20826330532213;;23.0;23.5978260869565;4.5859943977591;;19.0;25.3745614035088;2.0;1.0;65.2173913043478;0.0;34.78260869565219;0.0;0.0;0.0
2021-04;National;DOUAI;PARIS NORD;77.0;195.0; 96.0 ;;12.0;3.43888888888889;0.415319865319865;;8.0;14.28125;1.7971380471380498;;2.0;28.875;1.0;0.0;57.142857142857096;28.5714285714286;14.2857142857143;0.0;0.0;0.0
2021-04;National;DUNKERQUE;PARIS NORD;128.0;166.0;65.0;;1.0;2.0;0.0198019801980198;;5.0;26.5066666666667;2.3980198019802;;3.0;34.4111111111111;2.0;0.0;60.0;40.0;0.0;0.0;0.0;0.0
2021-04;National;LA ROCHELLE VILLE;Paris Montparnasse;174.0;187.0;79.0;;3.0;18.6666666666667;0.506327160493827;;10.0;30.01;3.76342592592593;;7.0;37.2380952380952;3.0;1.0;50.0;0.0;10.0;30.0;0.0;10.0
2021-04;National;MARSEILLE ST CHARLES;LYON PART DIEU;105.0;416.0;147.0;;48.0;;1.52412935323383;;14.0;30.4607142857143;1.43034825870647;;7.0;47.9761904761905;5.0;1.0;57.142857142857096;7.14285714285714;0.0;7.14285714285714;0.0;28.5714285714286
2021-04;National;MONTPELLIER;PARIS LYON;206.0;253.0;64.0;;60.0;8.1175;2.62142857142857;;11.0;36.3060606060606;1.95934744268078;;11.0;36.3060606060606;4.0;1.0;72.72727272727269;9.09090909090909;0.0;9.09090909090909;0.0;9.09090909090909
2021-04;National;PARIS EST;REIMS;46.0;207.0;100.0;;8.0;8.71875;0.520093457943925;;5.0;17.8066666666667;0.950467289719625;;1.0;46.2333333333333;1.0;0.0;0.0;0.0;40.0;0.0;40.0;20.0
2021-04;National;PARIS EST;STRASBOURG;126.0;449.0;143.0;;37.0;9.34189189189189;1.20849673202614;;15,0;32.7288888888889;;;12.0;37.6666666666667;8.0;0.0;;14.2857142857143;0.0;35.7142857142857;7.14285714285714;28.5714285714286
2021-04;National;PARIS LYON;GRENOBLE;185.0;166.0;74.0;;2.0;11.1666666666667;0.0324275362318842;-;5.0;22.4;1.30978260869565;;4.0;24.125;1.0;0.0;0.0;60.0;0.0;40.0;0.0;0.0
2021-04;National;PARIS LYON;MONTPELLIER;206.0;237.0;53.0;;7.0;;0.105434782608695;;9.0;26.9907407407407;0.489945652173912;;9.0;26.9907407407407;1.0;0.0;33.3333333333333;22.2222222222222;11.1111111111111;;0.0;11.1111111111111
2021-04;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;170.0;88.0;35.0;;1.0;6.03333333333333;-0.188;N/A;2.0;37.925;2.20817610062893;;2.0;37.925;2.0;0.0;0.0;0.0;50.0;0.0;0.0;50.0
2021-04;National;PARIS LYON;TOULON;240.0;;125.0;;5.0;10.5333333333333;-0.197546531302877;;5.0;28.92666666666669;-0.16818950930626;;5.0;28.92666666666669;1.0;0.0;0.0;0.0;40.0;20.0;0.0;40.0
2021-04;National;PARIS MONTPARNASSE;LAVAL;86.0;208.0;55.0;;12.0;9.01805555555556;0.216013071895425;;4.0;27.3208333333333;1.24433551198257;;3.0;34.3111111111111;2.0;0.0;50.0;0.0;25.0;0.0;25.0;0.0
2021-04;National;PARIS NORD;DOUAI;65.0;137.0;59.0;;6.0;14.7944444444444;1.0258547008547;;7.0;16.502380952381;1.47307692307692;;3.0;25.6944444444444;;0.0;42.8571428571429;28.5714285714286;0.0;0.0%;28.5714285714286;0.0
2021-04;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;63.0;433.0;151.0;;63.0;7.91031746031746;1.95005931198102;;31.0;20.855376344086;2.68944246737841;;15.0;33.9533333333333;7.0;1.0;;20.6896551724138;13.7931034482759;20.6896551724138;6.89655172413793;17.2413793103448
2021-04;International;BARCELONA;PARIS LYON;401.0;28,0;0.0;;0.0;0.0;0.0;;2.0;0.0;1.34345238095238;-;;24.0166666666667;0.0;0.0;100.0;0.0;0.0;0,0;0.0;0.0
2021-04;International;GENEVE;PARIS LYON;192.0;96.0;36.0;;18.0;4.36388888888889;1.69472222222222;;2.0;50.8;0.251388888888889;;2.0;50.8;1.0;1.0;0.0;0.0;0.0;100.0;0.0;0.0
2021-04;International;PARIS EST;FRANCFORT;230.0;118.0;1.0;;;11.0121212121212;1.13461538461538;;13.0;34.5076923076923;;;;34.5076923076923;3.0;2.0;16.6666666666667;25.0;16.6666666666667;25.0;8.333333333333329;8.333333333333329
2021-04;International;PARIS LYON;ZURICH;;86.0;44.0;;2.0;1.275;-0.140079365079365;;1.0;27.3833333333333;2.23373015873016;;1.0;27.3833333333333;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0
2021-04;International;ZURICH;PARIS LYON;244.0;86.0;46.0;;9.0;1.21296296296296;0.740416666666667;;0.0;0.0;-1.62625;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-04;National;BELLEGARDE (AIN);PARIS LYON;162.0;100.0;36.0;;23.0;6,12;2.20572916666667;;2.0;50.8;-0.0065104166666651;;2.0;50.8;1.0;1.0;0.0;0.0;0.0;100.0;0.0;
2021-04;National;LILLE;MARSEILLE ST CHARLES;320.0;191.0;128.0;-;9.0;11.04074074074074;1.5407407407407372;;3.0;25.4104938271605;1.7952380952380986;;3.0;45.7388888888889;2.0;1.0;0.0;33.3333333333333;0.0;;33.3333333333333;33.3333333333333
2021-04;National;LILLE;PARIS NORD;71.0;548.0;256.0;;60.0;3.123333333333335;0.4805812919379309;;26.0;21.728974358974376;2,17;;13.0;29.95384615384616;6.0;0.0;17.6923076923077;34.230769230769255;20.3846153846154;10.0;17.6923076923077;0.0
2021-04;National;LYON PART DIEU;MONTPELLIER;114.0;235.0;40.0;;60.0;;2.6370085470085503;;12.0;31.4236111111111;0.514102564102561;;;44.252380952381;5.0;1.0;50.0;16.6666666666667;0.0;8.33333333333333;0.0;25.0
2021-04;National;MARNE LA VALLEE;LYON PART DIEU;107.0;324.0;219.0;;63.0; 9.07 ;;;9.0;31.7814814814815;3.9984126984127;;5.0;46.62;2.0;2.0;;22.2222222222222;22.2222222222222;11.1111111111111;22.2222222222222;11.1111111111111
2021-04;National;MULHOUSE VILLE;PARIS LYON;173.0;213.0;92.0;;30.0;4.14333333333333;1.09035812672176;;4.0;67.9625;1.20757575757576;;3.0;85.7111111111111;2.0;1.0;0.0;0.0;0.0;50.0;50.0;0.0
2021-04;National;NANCY;PARIS EST;93.0;253.0;124.0;;26.0;5.81153846153846;1.27958656330749;;15.0;40.1277777777778;4.55710594315245;;8.0;65.4333333333333;4.0;1.0;;26.6666666666667;6.66666666666667;26.6666666666667;0.0;6.66666666666667
2021-04;National;NIMES;PARIS LYON;176.0;250.0;61.0;;52.0;9.6724358974359;2.60925925925926;N/A;12.0;34.3722222222222;1.95934744268078;;11.0;36.3060606060606;4.0;1.0;66.6666666666667;8.33333333333333;0.0;8.33333333333333;8.33333333333333;8.33333333333333
2021-04;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;;134.0;52.0;;7.0;5.87619047619048;0.425813008130081;;4.0;29.1916666666667;1.16463414634146;Non communiqué;3.0;33.6444444444444;2.0;0.0;0.0;50.0;0.0;50.0;0.0;0.0
2021-04;National;PARIS LYON;DIJON VILLE;96.0;310.0;103.0;;10.0;4.90666666666667;0.0642512077294686;;10.0;20.7916666666667;1.26441223832528;;;26.71111111111109;2.0;0.0;20.0;30.0;10.0;30.0;10.0;0.0
2021-04;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;79.0;;25.0;;5.0;17.2833333333333;0.249683544303798;;8.0;18.8979166666667;;;2.0;48.625;1.0;1.0;;25.0;12.5;25.0;12.5;0.0
2021-04;National;PARIS LYON;MACON LOCHE;96.0;185.0;91.0;;2.0;2.425;-0.265780141843972;;0.0;0.0;-0.397517730496454;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-04;National;paris montparnasse;BORDEAUX ST JEAN;142.0;795.0;274.0;;36.0;8.85694444444445;0.180326295585413;;27.0;42.1104938271605;1.70595009596929;;22.0;48.5984848484849;8.0;2.0;33.3333333333333;22.2222222222222;0.0;22.2222222222222;14.8148148148148;7.407407407407408
2021-04;National;PARIS MONTPARNASSE;BREST;229.0;227.0;90.0;;6.0;4.77777777777778;;;3.0;23.6666666666667;0.525547445255474;;3.0;23.6666666666667;0;0.0;66.6666666666667;0.0;0.0;0.0;0.0;33.3333333333333
2021 04;National;PARIS MONTPARNASSE;POITIERS;100.0;466;209.0;;12.0;8.32222222222222;0.0088197146562904;;11.0;25.0530303030303;1.69364461738003;;4.0;45.5708333333333;2.0;1.0;18.1818181818182;45.454545454545496;0.0;18.1818181818182;0.0;18.1818181818182
2021-04;National;PARIS MONTPARNASSE;QUIMPER;227.0;228.0;77.0;;12.0;7.6375;0.167991169977925;;4.0;22.75;0.59271523178808;;4.0;22.75;0.0;0.0;25.0;50.0;0.0;0.0;25.0;0.0
2021-04;;PARIS MONTPARNASSE;ST PIERRE DES CORPS;;439.0;184.0;-;13.0;;-0.005294117647059;;7.0;16.347619047619;0.299869281045754;;1.0;48.6;1.0;0.0;42.8571428571429;0.0;14.2857142857143;42.8571428571429;0.0;0.0
2021-04;National;PARIS NORD;ARRAS;48.0;491.0;184.0;;38.0;9.65087719298246;1.08887079261672;;20.0;24.7108333333333;2.7 min;;8.0;44.3208333333333;6.0;2.0;30.0;10.0;15.0;20.0;15.0;10.0
2021-04;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;167.0;89.0;35.0;;3.0;1.32777777777778;0.0919753086419753;N/A;0.0;0.0;1.29444444444444;;0.0;0.0;0.0;0.0;0,0;0.0;0.0;0.0;0.0;0.0
2021-04;National;ST MALO;PARIS MONTPARNASSE;165.0;84.0;23.0;;2.0;1.83333333333333;-0.0005464480874316;;3.0;19.9611111111111;0.832513661202186;;1.0;31.2 min;1.0;0.0;0.0;33.3333333333333;0.0;66.6666666666667;0.0;0.0
2021-04;National;TOULON;PARIS LYON;245.0;288.0;93.0;;25.0;7.32133333333333;0.829230769230769;-;2;22.616666666666696;-0.8832478632478639;;2.0;22.6166666666667;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
2021-04;National;TOURS;PARIS MONTPARNASSE;76.0;152.0;57.0;;10.0;11.7933333333333;1.22105263157895;;;15.641111111111098;3.56035087719298;;4.0;35.8;2.0;0.0;7.14285714285714;35.7142857142857;21.4285714285714;14.2857142857143;14,29;7.14285714285714
