Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Commentaire retards à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Year,Month
2021-06-01,National,BREST,PARIS MONTPARNASSE,230.0,241,0,,12,33.0013888888889,1.65,,19,49.25263157894741,5.57358229598893,,19,49.2526315789474,12,3,21.0526315789474,52.6315789473684,5.26315789473684,10.5263157894737,5.26315789473684,5.26315789473684,2021.0,6.0
2021-06-01,National,DIJON VILLE,PARIS LYON,98.0,297,0,,82,9.1619918699187,2.60185810810811,,15,45.7566666666667,1.9731981981982,,8,74.0166666666667,6,5,40.0,20.0,6.66666666666667,26.6666666666667,6.66666666666667,0.0,2021.0,6.0
2021-06-01,National,DUNKERQUE,PARIS NORD,128.0,166,0,,7,34.5714285714286,1.46666666666667,,19,31.8921052631579,5.21161616161616,,12,42.971,6,1,42.105263157894704,15.7894736842105,10.5263157894737,26.3157894736842,0.0,5.26315789473684,2021.0,6.0
2021-06-01,National,LILLE,MARSEILLE ST CHARLES,299.0,201,0,,22,17.094696969696972,1.645439469320068,,32,49.589015151515135,8.249834162520736,,32,73.62,20,8,37.5,15.625,9.374999999999998,12.499999999999998,6.249999999999998,18.75,2021.0,6.0
2021-06-01,National,MACON LOCHE,PARIS LYON,96.0,255,0,,169,13.5504930966469,8.97627450980391,,66,26.7252525252525,7.91398692810458,,45,32.8544444444444,17,2,54.5454545454545,12.1212121212121,12.1212121212121,10.6060606060606,3.03030303030303,7.57575757575758,2021.0,6.0
,,MONTPELLIER,PARIS LYON,206.0,251,0,,118,16.6531073446328,5.95537848605577,,61,49.45546448087431,12.729614873838,,61,49.45546448087429,,18,24.5901639344262,29.508196721311503,16.3934426229508,13.1147540983607,1.63934426229508,14.754098360655703,,
2021-06-01,National,MULHOUSE VILLE,PARIS LYON,173.0,228,1,,68,9.075,2.74904552129222,,16,46.6375,2.41696035242291,,10,65.99,7,5,31.25,31.25,6.25,31.25,0.0,0.0,2021.0,6.0
2021-06-01,National,NIMES,PARIS LYON,176.0,251,0,,101,20.481683168316803,8.22722443559097,,71,44.368779342723,12.729614873838,,61,49.45546448087429,39,18,22.5352112676056,29.5774647887324,21.1267605633803,11.2676056338028,1.40845070422535,14.0845070422535,2021.0,6.0
2021-06-01,National,PARIS LYON,AIX EN PROVENCE TGV,182.0,393,2,,45,21.1181481481481,2.00507246376812,,57,50.05409356725151,8.63427109974424,,56,50.7285714285714,33,13,47.3684210526316,12.280701754386,3.50877192982456,22.8070175438596,5.26315789473684,8.7719298245614,2021.0,6.0
2021-06-01,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.0,154,0,,9,24.8462962962963,1.30865800865801,,7,32.2952380952381,,,6,35.3916666666667,2,1,42.8571428571429,0.0,0.0,14.2857142857143,,0.0,2021.0,6.0
2021-06-01,National,PARIS LYON,DIJON VILLE,96.0,316,0,,20,17.135,0.9381856540084392,,12,27.1472222222222,0.478059071729958,,7,36.7309523809524,3,1,16.6666666666667,8.33333333333333,0.0,41.6666666666667,33.3333333333333,0.0,2021.0,6.0
2021-06-01,National,PARIS LYON,MARSEILLE ST CHARLES,193.0,561,1,,63,21.4502645502645,2.16809523809524,,83,50.5670682730924,9.16449404761903,,83,50.5670682730924,53,20,48.1927710843373,13.2530120481928,0.0,22.8915662650602,6.02409638554217,9.63855421686747,2021.0,6.0
2021-06-01,National,PARIS LYON,NICE VILLE,356.0,239,2,Non communiqué,20,23.6575,1.60161744022504,,30,54.74666666666669,7.21694796061885,,,54.7466666666667,24,10,46.6666666666667,16.6666666666667,3.33333333333333,20.0,6.66666666666667,6.66666666666667,2021.0,6.0
2021-06-01,National,PARIS LYON,NIMES,176.0,241,2,,28,10.7892857142857,1.06443514644351,,37,33.1981981981982,6.13437935843793,,30,37.9461111111111,12,5,41.6666666666667,25.0,0.0,25.0,5.56,2.77777777777778,2021.0,6.0
2021-06-01,National,PARIS LYON,,178.0,70,2,,9,5.03703703703704,0.701225490196078,,5,25.7366666666667,2.26960784313725,,4,28.7583333333333,2,0,20.0,80.0,0.0,0.0,0.0,0.0,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.0,452,,,58,8.71925287356322,0.89679203539823,,35,25.4,3.03200589970501,,18,36.9731481481481,9,2,26.4705882352941,32.3529411764706,2.94117647058824,11.7647058823529,5.88235294117647,20.5882352941176,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,BREST,231.0,234,1,,39,5.64102564102564,0.784191702432045,,12,39.2916666666667,2.47,,12,39.2916666666667,3,3,25.0,33.3333333333333,8.33333333333333,16.6666666666667,0.0,16.6666666666667,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,180.0,180,0,,18,13.2259259259259,1.00712962962963,,11,33.6363636363636,2.90833333333333,,9,38.1111111111111,6,2,9.09090909090909,9.09090909090909,9.09090909090909,27.2727272727273,18.1818181818182,27.2727272727273,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,NANTES,140.0,469,0,,60,8.46972222222222,0.860056858564321,,35,27.1123809523809,2.6267590618336905,,24,33.4118055555556,9,1,37.142857142857096,14.2857142857143,8.57142857142857,5.71428571428571,8.57142857142857,25.7142857142857,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,POITIERS,101.0,446,0,,,8.08412698412699,0.498019431988042,,24,27.4527777777778,2.17343049327354,,13,41.0538461538462,6,2,4.347826086956521,4.347826086956521,8.695652173913041,43.4782608695652,4.347826086956521,34.7826086956522,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,QUIMPER,,238,2,,41,8.32032520325203,1.32768361581921,,13,30.1538461538462,1.75423728813559,,13,30.1538461538462,4,0,15.3846153846154,30.7692307692308,0.0,15.3846153846154,0.0,38.4615384615385,2021.0,6.0
2021-06-01,National,paris montparnasse,TOULOUSE MATABIAU,268.0,207,3,,23,7.26884057971015,0.430882352941177,,18,56.26018518518521,5.47508169934641,,18,56.2601851851852,13,5,16.6666666666667,44.4444444444444,11.1111111111111,5.555555555555561,0.0,22.2222222222222,2021.0,6.0
2021-06-01,National,PERPIGNAN,PARIS LYON,308.0,183,0,,32,19.3901041666667,3.2797619047619,,41,51.6451219512195,11.685897435897498,,41,51.64512195121949,25,12,31.7073170731707,29.2682926829268,17.0731707317073,17.0731707317073,0.0,4.878048780487811,2021.0,6.0
2021-06-01,National,RENNES,PARIS MONTPARNASSE,99.0,735,0,,320,7.81901041666667,3.4439229024943296,,95,28.8787719298246,4.74380952380955,,63,36.8428571428571,24,5,12.903225806451598,45.161290322580605,7.526881720430111,13.978494623655898,9.67741935483871,10.752688172043,2021.0,6.0
2021-06-01,National,STRASBOURG,NANTES,309.0,38,2,,6,2.74444444444444,0.597685185185185,,3,42.0611111111111,4.7837962962963,Non communiqué,3,42.0611111111111,2,0,100.0,0.0,0.0,0.0,0.0,0.0,2021.0,6.0
2021-06-01,International,PARIS LYON,BARCELONA,399.0,29,0,,1,36.3,1.35632183908046,,0,0.0,0.0,,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,6.0
2021-06-01,,AIX EN PROVENCE TGV,PARIS LYON,187.0,443,0,,130,11.384358974359,3.3079185520362,,57,49.8865497076023,5.91723227752638,,,50.578869047619,38,13,38.5964912280702,24.5614035087719,5.26315789473684,5.26315789473684,8.7719298245614,17.5438596491228,2021.0,6.0
2021-06-01,National,ANGOULEME,PARIS MONTPARNASSE,128.0,242,0,,59,8.84576271186441,2.09455922865014,,15,30.2477777777778,2.97141873278237,,11,36.7893939393939,5,2,20.0,13.3333333333333,0.0,20.0,26.6666666666667,20.0,2021.0,6.0
2021-06-01,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.0,838,1,,213,12.8712050078247,3.14008363201911,,97,33.1792096219931,4.8815611310235,,70,40.6797619047619,38,11,28.125,,9.375,20.833333333333297,6.25,9.375,2021.0,6.0
2021-06-01,National,CHAMBERY CHALLES LES EAUX, PARIS LYON ,183.0,141,0,,95,12.551052631578898,8.418,,40,29.8441666666667,9.63416666666667,,38,30.6675438596491,11,2,67.5,5.0,15.0,7.5,2.5,2.5,2021.0,6.0
2021-06-01,National,GRENOBLE,PARIS LYON,181.0,179,0,,6,6.833333333333331,0.229050279329609,,23,29.0739130434783,4.26638733705772,,14,39.186904761904806,8,,21.7391304347826,47.8260869565217,13.043478260869602,8.695652173913041,4.347826086956521,4.347826086956521,2021.0,6.0
2021-06-01,National,LE MANS,PARIS MONTPARNASSE,59.0,389,0,,152,8.95438596491228,3.54,,63,21.3195767195767,3.81563573883162,-,36,,11,2,19.047619047619,33.3333333333333,14.2857142857143,14.2857142857143,15.8730158730159,3.1746031746031704,2021.0,6.0
2021-06-01,National,LYON PART DIEU,MARNE LA VALLEE,107.0,335,2,,161,14.70983436853,7.18544813695872,,82,37.4310975609756,9.44028197381673,,70,41.5630952380952,,13,31.7073170731707,26.8292682926829,14.6341463414634,7.317073170731709,2.4390243902439,17.0731707317073,2021.0,6.0
2021-06-01,National,LYON PART DIEU,MONTPELLIER,115.0,208,1,,82,14.115853658536604,5.11859903381642,,40,34.7158333333333,6.73880837359098,,26,46.2634615384615,14,7,25.0,25.0,10.0,20.0,12.5,7.5,2021.0,6.0
2021-06-01,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,212.0,274,0,,102,10.4348039215686,3.95958485958486,,49,48.0455782312925,9.17411477411477,,49,48.0455782312925,32,11,40.8163265306122,12.244897959183698,10.204081632653102,10.204081632653102,6.12244897959184,20.4081632653061,2021.0,6.0
2021-06-01,National,MARSEILLE ST CHARLES,LILLE,284.0,199,0,,25,18.400666666666663,2.243634840871021,,36,62.143093596059096,8.959547738693468,,36,50.21203703703708,20,9,44.44444444444443,16.666666666666675,5.5555555555555545,8.333333333333334,8.333333333333337,16.666666666666647,2021.0,6.0
2021-06-01,National,NANTES,PARIS MONTPARNASSE,,491,0,Non communiqué,98,10.894387755102,2.1020027155465,,61,32.8978142076503,5.12715546503734,,47,38.6695035460993,23,8,29.508196721311503,29.508196721311503,11.4754098360656,18.032786885245898,9.83606557377049,1.63934426229508,2021.0,6.0
2021-06-01,National,PARIS LYON,AVIGNON TGV,160.0,410,0,,49,19.6462585034014,2.10130081300813,,64,,7.53093495934958,,53,51.0591194968553,32,14,36.5079365079365,12.6984126984127,3.1746031746031704,28.5714285714286,12.6984126984127,6.349206349206351,2021.0,6.0
2021-06-01,National,PARIS LYON,BELLEGARDE (AIN),163.0,116,0,,9,3.9833333333333294,0.128304597701149,,8,37.7770833333333,4.59080459770115,,6,45.6916666666667,3,1,12.5,75.0,0.0,0.0,0.0,12.5,2021.0,6.0
2021-06-01,National,PARIS LYON,LYON PART DIEU,119.0,613,2,,64,13.28359375,1.12171303873432,,52,27.3346153846154,2.49277141298419,,42,30.722619047619,14,2,3.92156862745098,58.823529411764696,0.0,15.6862745098039,11.7647058823529,,2021.0,6.0
2021-06-01,National,PARIS LYON,TOULON,239.0,320,1,,27,22.0722222222222,1.60621734587253,,53,70.98,7.68291536050155,,53,44.2682389937107,29,12,,13.7254901960784,7.843137254901962,25.4901960784314,5.88235294117647,7.843137254901962,2021.0,6.0
2021-06-01,,PARIS MONTPARNASSE,ANGOULEME,133.0,241,0,,25,12.1633333333333,0.784094052558783,,11,26.9606060606061,1.37538035961273,,8,31.8229166666667,2,0,20.0,10.0,10.0,20.0,20.0,20.0,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,LE MANS,63.0,419,0,,,,0.776412092283214,,39,16.6226495726496,0.687151949085122,,11,33.680303030303,4,0,28.9473684210526,10.5263157894737,7.89473684210526,13.1578947368421,13.1578947368421,26.3157894736842,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,VANNES,159.0,246,0,,41,8.32032520325203,1.27642276422764,,31,25.9193548387097,4.90650406504065,,21,32.1190476190476,8,1,9.67741935483871,29.032258064516096,6.4516129032258105,22.5806451612903,6.4516129032258105,25.8064516129032,2021.0,6.0
,National,poitiers,PARIS MONTPARNASSE,96.0,372,0,,80,6.419166666666671,,,32,17.6453125,2.25053908355795,,11,32.1454545454545,4,1,16.1290322580645,19.3548387096774,19.3548387096774,9.67741935483871,6.4516129032258105,29.032258064516096,,
2021-06-01,National,STRASBOURG,PARIS EST,123.0,384,1,,117,6.84700854700855,2.14155787641427,,30,49.3561111111111,3.7810269799825895,,25,56.5553333333333,14,7,20.0,30.0,20.0,6.66666666666667,10.0,13.3333333333333,2021.0,6.0
2021-06-01,International,FRANCFORT,PARIS EST,235.0,120,0,,52,4.37083333333333,2.2078431372549,,9,37.3648148148148,4.08249299719888,,9,37.3648148148148,3,1,22.2222222222222,11.1111111111111,33.3333333333333,22.2222222222222,0.0,11.1111111111111,2021.0,6.0
2021-06-01,International,PARIS EST,FRANCFORT,228.0,124,0,,14,9.6047619047619,1.27163978494624,,8,26.677083333333297,,NC,8,26.6770833333333,2,0,25.0,37.5,25.0,12.5,0.0,0.0,2021.0,6.0
2021-06-01,International,PARIS LYON,ITALIE,428.0,62,0,,5,5.06,0.331182795698925,,7,51.9285714285714,3.67741935483871,,7,51.9285714285714,5,1,0.0,60.0,20.0,20.0,0.0,0.0,2021.0,6.0
2021-06-01,International,PARIS LYON,ZURICH,244.0,76,0,,6,8.85555555555555,0.464473684210526,,7,30.7690476190476,4.9703947368421,,7,30.7690476190476,,0,0.0,28.5714285714286,28.5714285714286,14.2857142857143,0.0,28.5714285714286,2021.0,6.0
2021-06-01,International,STUTTGART,PARIS EST,210.0,85,0,,0,0.0,0.0,,4,0.0,2.67380952380952,,4,71.8,2,1,25.0,,25.0,25.0,0.0,0.0,2021.0,6.0
2021-06-01,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.0,466,0,,282,7.463061465721031,4.66188936781609,,69,28.7277777777778,4.8760775862069,,46,37.5663043478261,,7,25.7575757575758,31.8181818181818,16.6666666666667,16.6666666666667,9.09090909090909,0.0,2021.0,6.0
2021-06-01,National,ARRAS,PARIS NORD,50.0,474,0,,167,6.727544910179641,2.41415960451978,,90,17.0646296296296,3.81942090395481,,,36.1173333333333,10,1,18.6046511627907,18.6046511627907,29.0697674418605,19.76744186046509,10.4651162790698,3.48837209302326,2021.0,6.0
2021-06-01,National,AVIGNON TGV,PARIS LYON,165.0,454,0,,143,12.2382284382284,3.66270190895741,,71,42.3584507042254,6.6084067547724,,,47.6127777777778,38,13,38.0281690140845,28.169014084507,8.45070422535211,5.63380281690141,4.22535211267606,15.4929577464789,2021.0,6.0
2021-06-01,National,BELLEGARDE (AIN),PARIS LYON,161.0,,0,,32,5.8953125,2.22,,9,25.15,0.758333333333327,,6,30.441666666666706,3,0,0.0,66.6666666666667,11.1111111111111,11.1111111111111,0.0,11.1111111111111,2021.0,6.0
2021-06-01,National,BORDEAUX ST JEAN,TOURCOING,319.0,30,0,,3,9.55555555555556,0.742777777777778,,1,22.0,-1.86666666666667,,1,22.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,2021.0,6.0
2021-06-01,National,LILLE,LYON PART DIEU,185.0,297,0,,45,8.492962962962961,1.2528058361391663,,38,30.66781144781141,5.081257014590332,,30,36.37666666666664,11,2,8.234295415959256,33.61629881154496,,19.4397283531409,11.205432937181651,22.24108658743632,2021.0,6.0
2021-06-01,National,LYON PART DIEU,LILLE,186.0,288,0,,134,15.351990049751256,7.1717592592592565,,60,38.09938255152807,8.509606481481448,,51,42.18594771241827,30,10,30.000000000000043,23.33333333333332,16.666666666666693,6.666666666666663,8.333333333333334,15.00000000000001,2021.0,6.0
2021-06-01,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,410,1,,151,13.7407284768212,5.11462917685412,,85,41.0188235294118,9.51092094539528,,69,47.4536231884058,38,17,40.476190476190496,15.4761904761905,5.95238095238095,10.7142857142857,4.761904761904761,22.6190476190476,2021.0,6.0
2021-06-01,National,MARNE LA VALLEE,LYON PART DIEU,107.0,366,0,,152,9.37489035087719,3.99775641025641,,47,31.1439716312057,4.76538461538461,,36,36.6532407407407,14,3,11.1111111111111,26.6666666666667,6.66666666666667,24.4444444444444,13.3333333333333,17.7777777777778,2021.0,6.0
2021-06-01,National,METZ,PARIS EST,,219,0,,69,13.1881642512077,4.21012176560122,,36,35.0375,6.19756468797565,,25,46.472,11,5,19.4444444444444,25.0,30.555555555555603,11.1111111111111,11.1111111111111,2.7777777777777803,2021.0,6.0
2021-06-01,National,MONTPELLIER,LYON PART DIEU,114.0,170,0,,58,12.9979885057471,4.54822485207101,,,41.6712121212121,9.36854043392504,,28,46.8053571428571,19,7,51.5151515151515,18.1818181818182,12.1212121212121,6.06060606060606,6.06060606060606,6.06060606060606,2021.0,6.0
2021-06-01,National,NICE VILLE,PARIS LYON,355.0,245,0,,28,18.7315476190476,1.41946721311475,,46,73.2764492753623,11.8531420765027,,46,73.2764492753623,33,16,41.304347826087,28.2608695652174,4.347826086956521,2.1739130434782603,10.8695652173913,13.043478260869602,2021.0,6.0
2021-06-01,National,PARIS EST,METZ,87.0,222,0,,,13.2405555555556,1.86704204204204,,24,25.2638888888889,3.02154654654655,,11,42.5151515151515,6,1,4.166666666666671,29.166666666666703,25.0,16.6666666666667,16.6666666666667,8.33333333333333,2021.0,6.0
2021-06-01,National,PARIS EST,REIMS,46.0,206,1,,25,14.308,1.6669918699187,,16,32.5208333333333,2.78772357723577,,11,42.6242424242424,5,2,20.0,20.0,13.3333333333333,13.3333333333333,26.6666666666667,6.66666666666667,2021.0,6.0
2021-06-01,National,PARIS LYON,GRENOBLE,183.0,180,0,,5,11.81,0.308240740740741,,16,41.09375,4.42777777777778,,15,42.8333333333333,9,2,0.0,56.25,0.0,37.5,6.25,0.0,2021.0,6.0
2021-06-01,,PARIS LYON,MULHOUSE VILLE,172.0,222,0,,,18.45,1.07927927927928,,12,,1.7521021021021,,9,32.1888888888889,3,1,27.2727272727273,18.1818181818182,0.0,27.2727272727273,27.2727272727273,0.0,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,147.0,847,0,,,8.50848765432099,0.879437229437229,,46,31.1108695652174,1.7909287682015,,41,33.2463414634146,11,5,22.2222222222222,22.2222222222222,2.22222222222222,20.0,8.888888888888891,24.4444444444444,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,RENNES,,735,0,,111,7.77762762762762,0.948299319727892,,51,24.8656862745098,,,31,32.4854838709677,9,2,13.7254901960784,23.5294117647059,5.88235294117647,21.5686274509804,11.7647058823529,23.5294117647059,2021.0,6.0
2021-06-01,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,69.0,432,1,,44,6.15151515151515,0.224052590873937,,20,22.9775,1.23116782675947,,9,36.0407407407407,2,1,10.0,10.0,10.0,45.0,0.0,25.0,2021.0,6.0
,National,PARIS NORD,LILLE,,,0,,54,12.565432098765442,1.1746273712737143,,43,23.4422717673814,1.7307926829268312,,19,40.01666666666668,10,3,37.2093023255814,13.953488372093036,2.325581395348836,4.651162790697676,16.27906976744186,25.5813953488372,,
2021-07-01,International,GENEVE,PARIS LYON,193.0,154,0,,102,2.6700980392156897,2.03647186147186,,10,23.555,2.83549783549784,,10,23.555,2,0,30.0,40.0,0.0,0.0,20.0,10.0,2021.0,7.0
2021-07-01,International,PARIS LYON,ZURICH,243.0,115,1,,13,17.1461538461538,1.77353801169591,,14,42.2809523809524,7.07178362573099,,,42.2809523809524,7,4,7.69230769230769,15.3846153846154,15.3846153846154,38.4615384615385,7.69230769230769,15.3846153846154,2021.0,7.0
2021-07-01,National,ARRAS,PARIS NORD,50.0,505,24,,170,5.77676470588235,2.0984753984754,,64,14.5643229166667,2.3033957033957004,,15,34.8933333333333,7,1,9.52380952380952,11.1111111111111,41.2698412698413,3.1746031746031704,22.2222222222222,12.6984126984127,2021.0,7.0
2021-07-01,National,BELLEGARDE (AIN),PARIS LYON,163.0,177,0,,62,4.55295698924731,1.66638418079096,,20,18.5833333333333,2.3789077212806,,10,23.555,2,0,25.0,30.0,20.0,0.0,15.0,10.0,2021.0,7.0
2021-07-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,194.0,164,1,,113,14.6861356932153,10.108691206544,,50,,9.94253578732106,,44,30.1511363636364,22,1,,12.0,10.0,14.000000000000002,4.0,0.0,2021.0,7.0
2021-07-01,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,482,0,,239,12.736750348675,6.32251037344398,,100,31.8808333333333,8.23239972337483,,74,38.4641891891892,26,13,29.0,17.0,16.0,13.0,6.0,19.0,2021.0,7.0
2021-07-01,National,MARSEILLE ST CHARLES,TOURCOING,301.0,31,0,Non communiqué,7,17.0928571428571,3.58440860215054,,4,,6.90322580645161,,4,43.75,2,1,0.0,0.0,25.0,50.0,0.0,25.0,2021.0,7.0
2021-07-01,National,NANCY,PARIS EST,94.0,258,0,,59,7.31920903954804,1.7312015503876,,17,21.4676470588235,1.40142118863049,-,4,58.4458333333333,3,,18.75,31.25,6.25,6.25,31.25,6.25,2021.0,7.0
2021-07-01,National,NANTES,STRASBOURG,326.0,57,0,,8,,3.25952380952381,,8,112.602083333333,15.3267857142857,,8,112.602083333333,7,7,12.5,12.5,12.5,,12.5,37.5,2021.0,7.0
2021-07-01,National,PARIS EST,METZ,86.0,239,0,,34,8.95343137254902,1.33905160390516,,24,16.10625,1.90829846582985,,7,33.5285714285714,2,1,43.4782608695652,,17.3913043478261,17.3913043478261,13.043478260869602,4.347826086956521,2021.0,7.0
2021-07-01,National,PARIS LYON,AIX EN PROVENCE TGV,183.0,409,0,,59,19.908757062146904,2.43687856560717,,38,43.3618421052631,5.53101059494703,,37,44.2072072072072,17,7,23.6842105263158,18.4210526315789,2.63157894736842,44.7368421052632,7.89473684210526,2.63157894736842,2021.0,7.0
2021-07-01,National,PARIS LYON,BELLEGARDE (AIN),163.0,201,0,,24,17.0361111111111,1.88449419568823,,26,31.2326923076923,,,23,33.5615942028986,7,3,38.4615384615385,30.7692307692308,3.84615384615385,23.0769230769231,3.84615384615385,0.0,2021.0,7.0
2021-07-01,National,PARIS LYON,DIJON VILLE,96.0,337,0,,22,15.503787878787902,0.860731948565778,,20,33.0133333333333,2.24995054401583,,18,35.0537037037037,8,2,5.0,30.0,5.0,25.0,10.0,25.0,2021.0,7.0
2021-07-01,National,PARIS LYON,MARSEILLE ST CHARLES,195.0,537,0,,,19.0728571428571,2.25536933581627,,47,42.0436170212766,5.51098696461826,,47,42.0436170212766,24,8,31.9148936170213,12.765957446808502,6.382978723404251,36.1702127659574,8.51063829787234,4.25531914893617,2021.0,7.0
2021-07-01,National,PARIS MONTPARNASSE,ANGOULEME,135.0,252,3,,43,14.1205426356589,2.15622489959839,,24,31.3854166666667,4.06961178045516,,19,36.0254385964912,10,1,,12.5,4.166666666666671,12.5,20.8333333333333,41.6666666666667,2021.0,7.0
2021-07-01,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.0,930,8,,215,12.7778294573644,2.77451193058568,,109,36.1779816513761,4.85220535068693,,89,41.1996254681648,37,15,14.6788990825688,9.17431192660551,4.58715596330275,21.100917431192705,16.5137614678899,33.9449541284404,2021.0,7.0
2021-07-01,,PARIS MONTPARNASSE,NANTES,138.0,,5,,83,15.2600401606426,2.10648318042813,,56,36.7258928571429,4.02642201834862,,47,41.2007092198582,25,8,28.5714285714286,10.7142857142857,7.14285714285714,19.6428571428571,10.7142857142857,23.2142857142857,2021.0,7.0
2021-07-01,National,PARIS MONTPARNASSE,RENNES,104.0,773,6,,140,15.350119047619,2.5669274228596,,75,48.5217777777778,4.95415036940463,,58,58.8468390804597,30,16,13.3333333333333,22.6666666666667,6.66666666666667,17.3333333333333,17.3333333333333,22.6666666666667,2021.0,7.0
2021-07-01,National,PARIS MONTPARNASSE,VANNES,157.0,302,1,,60,12.859999999999998,2.38355780022447,,60,,9.18013468013468,,42,54.226190476190496,25,11,13.5593220338983,30.5084745762712,3.38983050847458,18.6440677966102,8.47457627118644,25.4237288135593,2021.0,7.0
2021-07-01,National,POITIERS,PARIS MONTPARNASSE,95.0,465,11,,136,11.7975490196078,3.27364170337738,,65,33.2812820512821,5.81453744493392,,36,51.3185185185185,11,7,,9.67741935483871,11.2903225806452,20.9677419354839,14.5161290322581,27.419354838709697,2021.0,7.0
2021-07-01,,REIMS,PARIS EST,46.0,192,0,,43,4.93449612403101,1.18125,,7,20.7476190476191,1.06822916666667,,4,28.35,1,0,57.142857142857096,14.2857142857143,14.2857142857143,0.0,14.2857142857143,0.0,2021.0,7.0
2021-07-01,National,TOULON,PARIS LYON,244.0,361,0,,114,10.4675438596491,3.30567867036012,,32,37.5557291666667,3.02072945521699,,32,37.5557291666667,15,3,34.375,21.875,3.125,15.625,3.125,21.875,2021.0,7.0
2021-07-01,National,TOURS,PARIS MONTPARNASSE,78.0,121,4,Non communiqué,11,,1.50356125356125,,15,17.1822222222222,3.19145299145299,,3,53.33333333333329,3,1,8.33333333333333,16.6666666666667,33.3333333333333,8.33333333333333,25.0,8.33333333333333,2021.0,7.0
2021-07-01,International,LAUSANNE,PARIS LYON,225.0,121,0,,100,4.116,3.50082644628099,,8,50.9729166666667,4.26818181818182,,8,50.9729166666667,6,3,12.5,37.5,12.5,0.0,25.0,12.5,2021.0,7.0
2021-07-01,International,PARIS LYON,GENEVE,192.0,182,0,,22,18.4166666666667,2.04871794871795,,20,35.8183333333333,4.6029304029304,,20,35.8183333333333,9,3,40.0,30.0,5.0,20.0,5.0,0.0,2021.0,7.0
2021-07-01,International,STUTTGART,PARIS EST,205.0,145,0,,0,0.0,0.0,,9,0.0,2.43088578088579,,9,40.0148148148148,3,2,0.0,0.0,88.88888888888889,0.0,0.0,,2021.0,7.0
2021-07-01,National,ANGOULEME,PARIS MONTPARNASSE,131.0,260,4,,95,8.02491228070175,2.92139107611549,,43,45.57751937984499,,,31,58.0284946236559,10,5,11.9047619047619,16.6666666666667,11.9047619047619,23.8095238095238,14.2857142857143,21.428571428571395,2021.0,7.0
2021-07-01,National,BORDEAUX ST JEAN,TOURCOING,,31,0,,11,12.2636363636364,4.2,NC,5,73.0,8.61290322580645,,5,73.0,4,2,20.0,40.0,20.0,0.0,20.0,0.0,2021.0,7.0
2021-07-01,National,GRENOBLE,PARIS LYON,179.0,136,0,,3,3.33333333333333,0.0790441176470588,,11,26.4393939393939,2.3,,6,37.7305555555556,3,1,18.1818181818182,9.09090909090909,54.5454545454545,0.0,,9.09090909090909,2021.0,7.0
2021-07-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,212.0,284,1,,48,21.455902777777805,3.49746760895171,,43,54.6031007751938,9.52956419316844,,43,54.6031007751938,24,12,25.5813953488372,6.97674418604651,16.2790697674419,20.9302325581395,13.953488372093,16.2790697674419,2021.0,7.0
2021-07-01,National,METZ,PARIS EST,86.0,241,2,NC,78,9.71709401709402,3.03333333333333,,35,,3.42384937238494,,12,41.2527777777778,4,2,26.4705882352941,17.6470588235294,41.1764705882353,2.94117647058824,8.82352941176471,2.94117647058824,2021.0,7.0
